id	TCGA-UB-A7ME_Alive	TCGA-DD-A4NL_Alive	TCGA-DD-A11C_Alive	TCGA-2Y-A9H7_Alive	TCGA-RC-A7S9_Alive	TCGA-G3-AAV2_Alive	TCGA-DD-A1EI_Alive	TCGA-FV-A496_Alive	TCGA-DD-AADL_Alive	TCGA-ZS-A9CF_Alive	TCGA-ZS-A9CFa_Alive	TCGA-RC-A6M3_Alive	TCGA-DD-AACJ_Alive	TCGA-DD-AACG_Dead	TCGA-UB-A7MF_Dead	TCGA-CC-A9FU_Alive	TCGA-DD-A3A4_Dead	TCGA-DD-AAD6_Alive	TCGA-DD-A115_Dead	TCGA-DD-A3A9_Dead	TCGA-DD-A119_Dead
ENSG00000268866.1	0.683862	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.74474	0.361877	1.01081	1.01081	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.83542
ENSG00000120705.11	0.361877	0.25821	0.223321	0.480066	0.313772	0.175109	1.01081	0.683862	0.597684	0.532361	0.532361	0.83542	0.455639	0.74474	0.385399	0.505077	0.408318	0.286957	0.563175	0.431264	0.637079
ENSG00000143320.7	0.637079	0.532361	0.337687	0.25821	0.683862	0.313772	0.74474	0.385399	0.223321	0.563175	0.563175	1.01081	0.175109	0.455639	0.408318	0.431264	0.286957	0.361877	0.480066	0.83542	0.597684
ENSG00000161021.10	0.532361	0.286957	0.408318	0.455639	0.361877	0.431264	0.637079	0.313772	0.683862	1.01081	1.01081	0.563175	0.337687	0.223321	0.505077	0.74474	0.175109	0.597684	0.480066	0.385399	0.25821
ENSG00000271880.1	0.83542	0.74474	0.563175	0.175109	0.223321	0.25821	0.683862	1.01081	0.286957	0.637079	0.637079	0.597684	0.337687	0.361877	0.480066	0.505077	0.385399	0.408318	0.532361	0.431264	0.455639
ENSG00000227948.4	0.408318	0.74474	0.361877	0.683862	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.337687	0.385399	0.637079	1.01081	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684
ENSG00000222044.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000126062.3	0.505077	0.361877	0.408318	0.597684	0.431264	5.04977	0.563175	0.455639	0.532361	1.01081	1.01081	0.337687	5.05501	0.637079	0.683862	5.1237	0.313772	5.30143	0.480066	0.83542	0.385399
ENSG00000229088.1	0.532361	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.597684	0.83542	0.683862	0.683862	0.637079	0.361877	0.385399	1.01081	0.408318	0.431264	0.455639	0.480066	0.505077	0.563175
ENSG00000272800.1	0.505077	0.286957	0.337687	0.223321	0.408318	0.361877	0.532361	0.637079	0.480066	0.563175	0.563175	1.01081	0.175109	0.597684	0.25821	0.83542	0.455639	0.74474	0.313772	0.385399	0.431264
ENSG00000271949.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	1.01081	0.597684	0.637079	0.683862	0.74474
ENSG00000258262.1	0.385399	0.175109	0.223321	0.25821	0.286957	0.313772	0.74474	0.337687	0.361877	1.01081	1.01081	0.408318	0.431264	0.455639	0.480066	0.83542	0.505077	0.532361	0.563175	0.597684	0.637079
ENSG00000277945.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	1.01081	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000112175.7	0.83542	0.563175	0.175109	0.223321	0.25821	0.431264	1.01081	0.480066	0.455639	0.637079	0.637079	0.408318	0.385399	0.361877	0.337687	0.313772	0.532361	0.286957	0.74474	0.683862	0.597684
ENSG00000223901.2	0.431264	0.83542	0.637079	0.408318	0.480066	0.223321	0.361877	0.532361	0.683862	0.74474	0.74474	0.597684	0.505077	0.25821	0.455639	0.286957	0.563175	0.175109	0.337687	0.313772	0.385399
ENSG00000229109.1	0.83542	0.597684	0.175109	0.505077	0.223321	0.532361	0.683862	0.637079	0.74474	0.563175	0.563175	1.01081	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.431264	0.455639	0.480066
ENSG00000200575.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000225343.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000123472.11	0.431264	0.313772	0.505077	0.175109	0.480066	0.683862	0.337687	0.25821	0.74474	0.455639	0.455639	0.408318	0.563175	0.637079	0.83542	1.01081	0.597684	0.361877	0.532361	0.223321	0.385399
ENSG00000229723.1	0.455639	0.683862	0.74474	0.505077	0.532361	0.175109	0.223321	0.563175	0.597684	0.25821	0.25821	0.637079	0.313772	0.337687	0.83542	0.361877	0.385399	1.01081	0.408318	0.431264	0.480066
ENSG00000250551.1	0.408318	0.385399	0.223321	0.175109	0.361877	0.597684	0.683862	0.25821	0.83542	0.455639	0.455639	1.01081	0.637079	0.563175	0.313772	0.532361	0.286957	0.74474	0.505077	0.337687	0.431264
ENSG00000149633.10	0.83542	0.74474	0.455639	0.337687	0.286957	0.597684	1.01081	0.361877	0.683862	0.408318	0.408318	0.431264	0.223321	0.25821	0.505077	0.563175	0.175109	0.385399	0.480066	0.532361	0.637079
ENSG00000221990.4	0.74474	0.286957	0.223321	0.361877	0.25821	1.01081	0.480066	0.597684	0.683862	0.83542	0.83542	0.313772	0.455639	0.385399	0.175109	0.505077	0.637079	0.337687	0.408318	0.563175	0.431264
ENSG00000213946.3	0.431264	0.597684	0.175109	0.83542	0.223321	1.01081	0.480066	0.25821	0.505077	0.532361	0.532361	0.683862	0.313772	0.637079	0.337687	0.74474	0.361877	0.385399	0.408318	0.563175	0.455639
ENSG00000201687.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000255815.3	0.83542	0.637079	0.431264	0.337687	0.563175	0.480066	1.01081	0.532361	0.455639	0.505077	0.505077	0.683862	0.408318	0.25821	0.74474	0.361877	0.597684	0.175109	0.223321	0.313772	0.286957
ENSG00000126266.3	0.74474	0.175109	0.223321	0.25821	0.286957	0.313772	0.83542	0.337687	0.683862	0.361877	0.361877	0.385399	0.408318	0.431264	0.455639	1.01081	0.480066	0.505077	0.532361	0.563175	0.597684
ENSG00000270091.1	0.408318	0.431264	0.25821	0.480066	0.683862	1.01081	0.505077	0.83542	0.385399	0.313772	0.313772	0.563175	0.532361	0.637079	0.361877	0.74474	0.223321	0.337687	0.455639	0.597684	0.175109
ENSG00000157107.12	0.25821	0.532361	1.01081	0.361877	0.337687	0.597684	0.637079	0.431264	0.74474	0.683862	0.683862	0.385399	0.313772	0.223321	0.175109	0.563175	0.286957	0.455639	0.505077	0.408318	0.480066
ENSG00000279353.1	0.175109	0.563175	0.361877	0.637079	0.683862	0.313772	1.01081	0.385399	0.480066	0.532361	0.532361	0.505077	0.337687	0.431264	0.83542	0.286957	0.25821	0.455639	0.223321	0.74474	0.597684
ENSG00000145861.7	0.74474	0.532361	0.637079	0.286957	0.223321	0.385399	0.83542	0.408318	0.563175	0.480066	0.480066	0.431264	0.313772	0.175109	0.455639	0.25821	0.361877	0.337687	0.597684	1.01081	0.683862
ENSG00000093009.8	0.408318	0.175109	0.480066	0.385399	0.455639	0.223321	0.431264	0.337687	0.505077	1.01081	1.01081	0.83542	0.25821	0.563175	0.597684	0.532361	0.286957	0.683862	0.637079	0.361877	0.313772
ENSG00000240914.1	1.01081	0.505077	0.175109	0.313772	0.83542	0.597684	0.361877	0.431264	0.25821	0.385399	0.385399	0.286957	0.532361	0.637079	0.455639	0.563175	0.480066	0.337687	0.223321	0.683862	0.74474
ENSG00000234650.4	0.25821	0.563175	0.286957	0.505077	0.408318	0.532361	0.431264	0.455639	0.637079	0.83542	0.83542	0.74474	0.385399	0.361877	0.480066	0.337687	0.313772	0.683862	0.597684	0.223321	0.175109
ENSG00000163817.14	0.532361	0.385399	0.505077	0.337687	0.455639	1.01081	0.74474	0.637079	0.480066	0.361877	0.361877	0.286957	0.25821	0.431264	0.313772	0.223321	0.175109	0.83542	0.408318	0.597684	0.563175
ENSG00000277257.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000108021.18	0.480066	0.361877	0.532361	0.385399	0.337687	0.313772	0.83542	0.597684	0.683862	0.637079	0.637079	0.74474	0.286957	0.25821	0.455639	1.01081	0.408318	0.505077	0.563175	0.223321	0.175109
ENSG00000262434.1	0.532361	0.597684	0.505077	0.455639	1.01081	0.83542	0.408318	0.637079	0.74474	0.683862	0.683862	0.563175	0.385399	0.361877	0.431264	0.337687	0.313772	0.286957	0.25821	0.223321	0.175109
ENSG00000268293.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.74474	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	0.83542	0.532361	1.01081	0.563175	0.597684	0.637079
ENSG00000274204.1	0.223321	0.505077	0.83542	0.337687	0.455639	0.637079	0.532361	0.408318	0.431264	0.597684	0.597684	0.74474	0.385399	0.361877	0.563175	0.313772	0.480066	0.286957	0.25821	1.01081	0.175109
ENSG00000123447.6	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000156500.13	0.637079	0.408318	0.74474	0.223321	0.455639	0.83542	0.505077	0.683862	0.563175	1.01081	1.01081	0.385399	0.175109	0.431264	0.597684	0.480066	0.25821	0.313772	0.361877	0.337687	0.286957
ENSG00000278996.1	0.455639	0.361877	0.532361	0.505077	0.597684	0.480066	0.337687	0.637079	0.313772	0.74474	0.74474	0.385399	0.408318	0.175109	1.01081	0.286957	0.25821	0.223321	0.563175	0.683862	0.431264
ENSG00000163811.10	0.313772	0.25821	0.361877	0.455639	0.175109	0.385399	0.74474	0.431264	0.480066	0.637079	0.637079	0.683862	0.505077	0.563175	0.223321	0.597684	0.83542	1.01081	0.337687	0.286957	0.408318
ENSG00000259657.1	0.597684	0.683862	0.637079	0.480066	0.313772	0.175109	0.505077	0.361877	0.563175	0.83542	0.83542	0.74474	0.286957	0.337687	0.408318	0.385399	0.455639	0.532361	0.431264	0.223321	0.25821
ENSG00000252583.2	0.385399	0.83542	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.361877	0.74474	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000113739.9	0.455639	0.480066	0.83542	0.223321	0.313772	0.337687	0.683862	0.408318	0.385399	0.597684	0.597684	1.01081	0.25821	0.175109	0.431264	0.637079	0.532361	0.361877	0.286957	0.505077	0.563175
ENSG00000259712.1	0.361877	0.532361	0.455639	0.25821	0.385399	0.431264	0.505077	0.480066	0.597684	0.637079	0.637079	0.683862	0.74474	0.337687	0.286957	0.408318	0.83542	0.563175	0.313772	0.223321	0.175109
ENSG00000277892.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.83542	0.337687	0.361877	0.385399	0.385399	1.01081	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000228057.1	0.337687	0.455639	0.431264	0.480066	0.505077	0.286957	0.563175	1.01081	0.408318	0.25821	0.25821	0.683862	0.313772	0.175109	0.597684	0.637079	0.83542	0.361877	0.385399	0.74474	0.532361
ENSG00000261794.1	0.532361	0.175109	0.597684	0.637079	0.286957	0.74474	0.455639	0.385399	0.83542	1.01081	1.01081	0.361877	0.480066	0.223321	0.25821	0.313772	0.337687	0.431264	0.563175	0.505077	0.408318
ENSG00000184584.11	0.74474	0.597684	0.637079	0.455639	0.25821	0.505077	0.83542	0.361877	0.337687	0.431264	0.431264	0.683862	0.223321	0.313772	0.532361	0.286957	0.385399	0.175109	0.563175	1.01081	0.480066
ENSG00000170537.11	0.74474	0.408318	0.563175	0.175109	0.431264	0.286957	0.83542	0.637079	0.223321	0.337687	0.337687	0.683862	0.505077	0.361877	0.455639	1.01081	0.25821	0.385399	0.313772	0.597684	0.480066
ENSG00000167186.9	0.337687	0.223321	0.455639	0.175109	0.563175	0.408318	0.385399	0.286957	0.637079	1.01081	1.01081	0.505077	0.361877	0.74474	0.597684	0.83542	0.313772	0.25821	0.431264	0.532361	0.480066
ENSG00000233762.3	0.480066	0.223321	0.25821	0.408318	0.683862	0.532361	0.313772	0.431264	0.286957	0.337687	0.337687	0.74474	0.563175	0.637079	0.455639	0.83542	0.505077	0.597684	0.175109	1.01081	0.385399
ENSG00000136868.10	0.361877	1.01081	0.83542	0.408318	0.455639	0.431264	0.637079	0.480066	5.0724	0.597684	0.597684	0.563175	0.337687	0.385399	0.532361	0.74474	5.06026	0.683862	5.27889	0.505077	0.313772
ENSG00000110427.13	1.01081	0.563175	0.83542	0.455639	0.408318	0.532361	0.74474	0.175109	0.431264	0.337687	0.337687	0.637079	0.25821	0.286957	0.385399	0.597684	0.223321	0.313772	0.505077	0.361877	0.480066
ENSG00000238370.1	0.408318	0.175109	0.223321	0.683862	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.637079	1.01081	0.455639	0.74474	0.480066	0.83542	0.505077	0.532361	0.563175
ENSG00000279888.1	0.385399	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.83542	1.01081	1.01081	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.74474	0.597684	0.637079
ENSG00000224883.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000113734.16	0.455639	0.25821	0.175109	0.431264	0.505077	0.286957	0.637079	0.361877	0.480066	0.385399	0.385399	0.683862	0.597684	0.83542	0.532361	0.563175	0.223321	0.408318	0.337687	0.74474	1.01081
ENSG00000254608.1	0.637079	0.175109	0.597684	0.74474	0.223321	0.25821	0.286957	0.313772	1.01081	0.337687	0.337687	0.361877	0.563175	0.385399	0.408318	0.83542	0.431264	0.455639	0.480066	0.505077	0.683862
ENSG00000149742.8	0.597684	0.532361	0.385399	6.13772	1.01081	0.637079	5.73979	0.563175	0.683862	0.480066	0.480066	0.337687	0.361877	0.408318	0.74474	5.13648	0.313772	0.505077	0.83542	6.24162	0.431264
ENSG00000153179.10	0.683862	0.286957	0.25821	0.563175	0.505077	0.313772	1.01081	0.431264	0.83542	0.480066	0.480066	0.455639	0.223321	0.408318	0.532361	0.385399	0.175109	0.361877	0.597684	0.637079	0.337687
ENSG00000236797.1	0.337687	0.175109	0.223321	0.25821	0.532361	0.637079	0.505077	0.74474	0.286957	0.313772	0.313772	1.01081	0.83542	0.597684	0.361877	0.683862	0.563175	0.385399	0.408318	0.431264	0.455639
ENSG00000148985.18	0.480066	0.313772	0.563175	0.74474	0.25821	0.532361	0.83542	0.337687	0.683862	0.385399	0.385399	0.175109	0.597684	0.637079	0.286957	1.01081	0.455639	0.223321	0.408318	0.431264	0.505077
ENSG00000163659.11	0.505077	0.408318	0.361877	0.313772	0.25821	0.480066	0.74474	0.683862	0.563175	0.532361	0.532361	1.01081	0.337687	0.431264	0.455639	0.637079	0.175109	0.83542	0.385399	0.286957	0.223321
ENSG00000151135.8	0.532361	0.431264	0.637079	0.505077	0.683862	0.223321	0.83542	0.25821	0.74474	0.563175	0.563175	1.01081	0.175109	0.313772	0.597684	0.408318	0.385399	0.361877	0.337687	0.286957	0.480066
ENSG00000117586.9	0.683862	0.223321	0.480066	0.25821	1.01081	0.532361	0.385399	0.455639	0.597684	0.505077	0.505077	0.361877	0.313772	0.337687	0.563175	0.83542	0.431264	0.175109	0.286957	0.637079	0.408318
ENSG00000280077.1	0.385399	0.313772	0.286957	0.480066	0.683862	0.361877	0.532361	0.337687	0.455639	0.637079	0.637079	0.431264	0.505077	0.597684	0.563175	0.83542	0.175109	1.01081	0.25821	0.408318	0.223321
ENSG00000228211.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000099812.7	1.01081	0.455639	0.223321	0.25821	0.74474	0.313772	0.597684	0.532361	0.385399	0.505077	0.505077	5.61039	0.286957	0.431264	0.683862	0.480066	0.408318	0.337687	0.361877	0.637079	0.83542
ENSG00000239900.10	0.563175	0.175109	0.361877	0.505077	0.223321	0.385399	0.683862	0.337687	0.637079	0.480066	0.480066	0.25821	0.74474	0.83542	0.286957	1.01081	0.431264	0.408318	0.455639	0.597684	0.532361
ENSG00000166192.13	0.385399	0.532361	0.455639	0.431264	0.313772	0.637079	0.286957	0.597684	1.01081	0.683862	0.683862	0.337687	0.505077	0.25821	0.175109	0.408318	0.83542	0.361877	0.74474	0.223321	0.480066
ENSG00000240567.1	0.408318	0.455639	0.313772	0.385399	0.563175	0.637079	0.532361	0.74474	0.361877	0.683862	0.683862	1.01081	0.505077	0.337687	0.597684	0.83542	0.286957	0.25821	0.223321	0.431264	0.175109
ENSG00000166135.12	0.505077	0.175109	0.337687	0.83542	0.361877	0.563175	0.74474	0.223321	0.431264	0.683862	0.683862	0.385399	0.532361	0.597684	0.455639	1.01081	0.408318	0.313772	0.286957	0.637079	0.25821
ENSG00000160055.18	0.74474	0.25821	0.361877	0.286957	0.505077	0.563175	0.637079	0.223321	0.597684	0.385399	0.385399	0.83542	0.175109	1.01081	0.532361	0.337687	0.480066	0.455639	0.683862	0.313772	0.431264
ENSG00000047648.20	0.637079	0.563175	0.683862	0.313772	0.408318	0.455639	0.83542	0.337687	0.480066	0.74474	0.74474	0.361877	0.286957	0.385399	0.223321	0.25821	0.431264	0.175109	0.597684	1.01081	0.532361
ENSG00000227072.1	0.385399	0.175109	0.223321	0.25821	0.286957	0.313772	0.83542	0.337687	0.361877	1.01081	1.01081	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000234684.5	0.455639	0.361877	0.480066	0.431264	0.175109	0.597684	0.532361	0.637079	0.74474	1.01081	1.01081	0.223321	0.563175	0.337687	0.408318	0.83542	0.313772	0.683862	0.25821	0.286957	0.385399
ENSG00000276532.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000148483.8	0.385399	0.25821	0.175109	0.408318	0.431264	0.597684	0.505077	0.480066	0.563175	0.683862	0.683862	1.01081	0.286957	0.337687	0.455639	0.223321	0.637079	0.361877	0.83542	0.74474	0.313772
ENSG00000272645.2	0.385399	0.361877	0.337687	0.480066	0.408318	0.74474	0.313772	0.597684	0.431264	0.683862	0.683862	0.637079	0.83542	0.223321	0.505077	0.563175	0.175109	1.01081	0.25821	0.455639	0.286957
ENSG00000090520.9	0.683862	0.286957	0.532361	0.637079	5.45735	0.313772	0.480066	0.455639	0.408318	0.505077	0.505077	0.563175	0.431264	5.29019	1.01081	0.83542	0.337687	0.597684	0.385399	0.74474	0.361877
ENSG00000228939.1	1.01081	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	0.480066	0.505077	0.83542	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000198934.4	0.532361	0.431264	0.597684	1.01081	0.25821	0.480066	0.74474	0.455639	0.683862	0.563175	0.563175	0.175109	0.223321	0.337687	0.361877	0.286957	0.385399	0.83542	0.637079	0.505077	0.313772
ENSG00000180785.8	0.683862	0.597684	1.01081	0.532361	0.361877	0.480066	0.83542	0.408318	0.455639	0.431264	0.431264	0.505077	0.286957	0.313772	0.223321	0.25821	0.563175	0.175109	0.385399	0.74474	0.637079
ENSG00000182544.8	0.637079	0.175109	0.313772	0.505077	0.480066	0.361877	0.455639	0.286957	0.408318	0.431264	0.431264	0.563175	0.74474	0.532361	0.683862	1.01081	0.25821	0.385399	0.337687	0.83542	0.597684
ENSG00000197603.12	0.408318	0.455639	0.83542	0.563175	0.431264	0.532361	1.01081	0.313772	0.74474	0.637079	0.637079	0.683862	0.25821	0.505077	0.597684	0.337687	0.361877	0.286957	0.385399	0.223321	0.175109
ENSG00000168907.12	0.74474	0.480066	0.455639	0.313772	0.337687	0.175109	0.223321	0.25821	0.532361	0.286957	0.286957	0.637079	0.505077	0.361877	0.385399	0.597684	0.563175	0.408318	0.431264	1.01081	0.83542
ENSG00000161057.9	0.505077	0.455639	0.385399	0.431264	0.597684	0.532361	5.28885	0.361877	5.52094	0.337687	0.337687	0.637079	1.01081	5.15602	0.563175	5.09678	0.408318	0.480066	0.683862	0.83542	0.74474
ENSG00000241640.2	0.637079	0.175109	0.223321	0.25821	0.74474	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.408318	0.431264	0.455639	0.480066	0.83542	0.505077	0.532361	0.563175	0.597684	0.683862
ENSG00000173838.10	0.505077	0.175109	0.431264	0.597684	0.637079	0.223321	0.408318	0.25821	0.480066	0.286957	0.286957	1.01081	0.385399	0.563175	0.455639	0.683862	0.83542	0.337687	0.361877	0.532361	0.74474
ENSG00000230147.2	0.74474	0.175109	0.223321	0.505077	0.25821	0.532361	0.286957	0.637079	0.313772	0.337687	0.337687	0.361877	0.480066	0.385399	0.408318	0.683862	0.563175	0.83542	0.431264	1.01081	0.455639
ENSG00000271682.1	0.637079	0.175109	0.83542	0.223321	0.25821	0.286957	0.313772	0.337687	0.74474	0.361877	0.361877	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.683862
ENSG00000261167.1	0.175109	0.223321	0.637079	0.480066	0.361877	0.408318	0.532361	0.313772	0.505077	1.01081	1.01081	0.83542	0.455639	0.286957	0.563175	0.431264	0.337687	0.683862	0.385399	0.74474	0.25821
ENSG00000237109.1	0.361877	0.175109	0.223321	0.25821	0.683862	0.83542	0.637079	0.286957	0.313772	0.337687	0.337687	0.385399	0.408318	0.431264	0.455639	0.74474	0.480066	0.505077	0.532361	1.01081	0.563175
ENSG00000266217.2	0.286957	0.455639	0.223321	0.74474	0.637079	0.408318	0.480066	0.313772	0.337687	0.563175	0.563175	0.25821	0.175109	0.431264	0.505077	0.597684	0.532361	0.83542	1.01081	0.361877	0.385399
ENSG00000015676.16	0.74474	0.25821	0.532361	0.455639	0.175109	0.683862	0.563175	0.637079	0.83542	0.480066	0.480066	0.597684	0.385399	0.313772	0.337687	1.01081	0.223321	0.361877	0.286957	0.505077	0.431264
ENSG00000223356.1	0.361877	0.175109	0.455639	0.480066	0.597684	0.223321	0.431264	0.25821	0.683862	0.83542	0.83542	1.01081	0.408318	0.286957	0.563175	0.505077	0.313772	0.637079	0.532361	0.337687	0.385399
ENSG00000105483.15	0.637079	0.361877	0.563175	0.337687	0.74474	0.313772	0.505077	1.01081	0.385399	0.532361	0.532361	0.597684	0.286957	0.683862	0.480066	0.83542	0.175109	0.408318	0.223321	0.455639	0.25821
ENSG00000226065.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000233064.2	0.74474	0.175109	0.637079	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.408318	0.431264	0.83542	0.455639	1.01081	0.480066	0.505077	0.532361	0.563175	0.683862
ENSG00000088325.14	0.563175	0.25821	0.683862	0.385399	0.637079	0.223321	0.431264	0.361877	0.408318	0.83542	0.83542	0.532361	0.175109	0.480066	0.505077	1.01081	0.313772	0.455639	0.597684	0.337687	0.286957
ENSG00000255856.2	0.361877	0.175109	0.223321	0.683862	0.25821	0.286957	0.313772	0.74474	0.337687	0.83542	0.83542	0.385399	0.408318	0.431264	0.637079	0.455639	0.480066	0.505077	0.532361	0.563175	1.01081
